oracion;palabra;cat_diccionario;y_true;spacy_pos;spacy_dep;y_pred_b1;y_pred_b2
La víctima, identificada como Denys Alexis Reyes Chávez, se encontraba de licencia en su casa de habitación, ubicada en el Cantón Piedras Pachas, El Tránsito, San Miguel.;licencia;f;1;NOUN;obl;1;1
La víctima, identificada como Denys Alexis Reyes Chávez, se encontraba de licencia en su casa de habitación, ubicada en el Cantón Piedras Pachas, El Tránsito, San Miguel.;casa;f;0;NOUN;obl;1;1
La víctima, identificada como Denys Alexis Reyes Chávez, se encontraba de licencia en su casa de habitación, ubicada en el Cantón Piedras Pachas, El Tránsito, San Miguel.;tránsito;m;0;PROPN;flat;1;1
El Cabo se encontraba laborando para el Destacamento Militar Número 3 de La Unión.;cabo;m;0;PROPN;nsubj;1;1
Cinco de ellas en occidente, tres en el centro y tres en oriente.;cinco;m;0;NUM;ROOT;1;0
Cinco de ellas en occidente, tres en el centro y tres en oriente.;tres;m;0;NUM;appos;1;0
Cinco de ellas en occidente, tres en el centro y tres en oriente.;centro;m;0;NOUN;nmod;1;1
Cinco de ellas en occidente, tres en el centro y tres en oriente.;tres;m;0;NUM;appos;1;0
El ministro de Justicia y Seguridad Pública, Gustavo Villatoro, aseguró esta mañana que con lo que aseguró que han formalizado la causa penal en su contra.;contra;f;0;NOUN;obl;1;1
Villatoro aseveró también que seis de quince cabecillas de la MS-13 han sido capturados, sobre los restantes nueve, dijo que la mayoría “están fuera del país”.;sobre;m;0;ADP;case;1;0
Los problemas logísticos en China y la cadena de abastecimiento se han convertido en un reto para la industria farmacéutica de El Salvador, es por esto que el gremio señaló que se prepara para no caer en un desabastecimiento en su producción.;china;f;0;PROPN;nmod;1;1
Los problemas logísticos en China y la cadena de abastecimiento se han convertido en un reto para la industria farmacéutica de El Salvador, es por esto que el gremio señaló que se prepara para no caer en un desabastecimiento en su producción.;cadena;f;0;NOUN;conj;1;1
Los problemas logísticos en China y la cadena de abastecimiento se han convertido en un reto para la industria farmacéutica de El Salvador, es por esto que el gremio señaló que se prepara para no caer en un desabastecimiento en su producción.;caer;v;0;VERB;advcl;1;1
La presidenta de Inquifar indicó que la crisis de contenedores aún no ha sido superada y si antes, por ejemplo, se tardaban cuatro meses en obtener los insumos, ahora la mercancía puede arribar hasta después de 12 meses, por lo que han tenido que planificar y programar sus materias primas a largo plazo.;arribar;v;1;VERB;xcomp;1;1
“Yo tengo que calificar a mi proveedor de materia prima, no solo puedo comprar a cualquiera, luego tengo que estabilizar mis productos en base a esa materia prima”, añadió.;base;f;0;NOUN;fixed;1;1
En medio de un problema logístico en Asia, el CEO de la empresa farmacéutica Ancalmo Internacional, José Mario Ancalmo, explicó la semana pasada que la situación actual les ha llevado a tomar medidas, por el lado de gastos y costos para sortear la situación.;medio;m;0;NOUN;fixed;1;1
En medio de un problema logístico en Asia, el CEO de la empresa farmacéutica Ancalmo Internacional, José Mario Ancalmo, explicó la semana pasada que la situación actual les ha llevado a tomar medidas, por el lado de gastos y costos para sortear la situación.;situación;f;0;NOUN;nsubj;1;1
En medio de un problema logístico en Asia, el CEO de la empresa farmacéutica Ancalmo Internacional, José Mario Ancalmo, explicó la semana pasada que la situación actual les ha llevado a tomar medidas, por el lado de gastos y costos para sortear la situación.;les;pron;1;PRON;obj;1;1
En medio de un problema logístico en Asia, el CEO de la empresa farmacéutica Ancalmo Internacional, José Mario Ancalmo, explicó la semana pasada que la situación actual les ha llevado a tomar medidas, por el lado de gastos y costos para sortear la situación.;tomar;v;0;VERB;xcomp;1;1
En medio de un problema logístico en Asia, el CEO de la empresa farmacéutica Ancalmo Internacional, José Mario Ancalmo, explicó la semana pasada que la situación actual les ha llevado a tomar medidas, por el lado de gastos y costos para sortear la situación.;situación;f;0;NOUN;nsubj;1;1
Ancalmo trae sus materias primas de Europa, India, y China, donde los fletes marítimos han aumentado su precio.;china;f;0;PROPN;conj;1;1
El ejecutivo indicó que algunos productos han incrementado su costo entre un 5 % y 8 %, los cuales dependen de materia prima importada.;costo;m;1;NOUN;obj;1;1
Datos del Banco Central de Reserva (BCR) señalan que las compras de productos químicos, y farmacéuticos aumentaron un 18.4 % en los primeros cuatro meses del año.;banco;m;0;PROPN;flat;1;1
Datos del Banco Central de Reserva (BCR) señalan que las compras de productos químicos, y farmacéuticos aumentaron un 18.4 % en los primeros cuatro meses del año.;central;m;0;PROPN;flat;1;1
Datos del Banco Central de Reserva (BCR) señalan que las compras de productos químicos, y farmacéuticos aumentaron un 18.4 % en los primeros cuatro meses del año.;año;m;0;NOUN;nmod;1;1
En cambio, el volumen importado aumentó un 11.8 %, al pasar de los 138 millones de kilogramos a 154.3 millones para abril de 2022.;volumen;m;0;NOUN;nsubj;1;1
En cambio, el volumen importado aumentó un 11.8 %, al pasar de los 138 millones de kilogramos a 154.3 millones para abril de 2022.;pasar;v;0;VERB;advcl;1;1
Sin embargo, en abril la tendencia cayó, el país pagó $90.8 millones ese mes por 33.3 millones de kilogramos, una disminución del 29.7 % del volumen de marzo cuando se importaron 47.4 millones de kilogramos por $120.9 millones, 24.8 % menos del dinero invertido en marzo.;volumen;m;0;NOUN;nmod;1;1
Las compras de implementos e insumos para el sector de farmacéutica incluso es menor que hace un año, en abril del 2021 se importaron 37.2 millones de kilogramos, por $103.6 millones, una disminución del 10.5 % en volumen y 12.3 % en el dinero de inversión.;año;m;0;NOUN;obj;1;1
Las compras de implementos e insumos para el sector de farmacéutica incluso es menor que hace un año, en abril del 2021 se importaron 37.2 millones de kilogramos, por $103.6 millones, una disminución del 10.5 % en volumen y 12.3 % en el dinero de inversión.;volumen;m;0;NOUN;nmod;1;1
Al menos hasta agosto de 2017, la Policía Nacional Civil registró un total de 369 feminicidios en El Salvador, según manifestó ayer el Instituto de Estudios de la Mujer “Norma Virginia Guirola de Herrera” (Cemujer) y el Comité de América Latina y el Caribe para la Defensa de los Derechos de las Mujeres (Cladem).;defensa;f;0;PROPN;flat;1;1
Las instituciones indicaron que de este total de feminicidios, un 52.7 % son reportados por tres departamentos: San Salvador, La Libertad y Santa Ana, y que las edades de las víctimas oscilan entre 18 a 30 años.;tres;m;0;NUM;nummod;1;0
Asimismo, la institución alertó sobre la persistencia del embarazo infantil forzado en El Salvador, y la penalización absoluta del aborto “como una forma de violencia institucional y tortura”, y llamó al Estado a cumplir con las recomendaciones de los Comités Monitores de Derechos Humanos de Naciones Unidas para comprometerse a revisar su legislación punitiva del aborto.;sobre;m;0;ADP;case;1;0
El homicidio del investigador Marcos Antonio Carranza y homicidio tentado de dos investigadores con clave “Luis” y “Ramón”, quedaron impunes con la absolución que emitió ayer el Tribunal Cuarto de Sentencia de San Salvador, a favor de tres presuntos pandilleros que, según la Fiscalía General de la República, fueron los que participaron en el hecho.;clave;f;0;NOUN;nmod;1;1
El homicidio del investigador Marcos Antonio Carranza y homicidio tentado de dos investigadores con clave “Luis” y “Ramón”, quedaron impunes con la absolución que emitió ayer el Tribunal Cuarto de Sentencia de San Salvador, a favor de tres presuntos pandilleros que, según la Fiscalía General de la República, fueron los que participaron en el hecho.;ramón;m;0;PROPN;conj;1;1
El homicidio del investigador Marcos Antonio Carranza y homicidio tentado de dos investigadores con clave “Luis” y “Ramón”, quedaron impunes con la absolución que emitió ayer el Tribunal Cuarto de Sentencia de San Salvador, a favor de tres presuntos pandilleros que, según la Fiscalía General de la República, fueron los que participaron en el hecho.;tres;m;0;NUM;nummod;1;0
En su fallo, la jueza de la causa dijo que la Unidad Especializada Antipandillas y Delitos de Homicidio de la Fiscalía, no pudo probar los hechos y la evidencia presentada no fue suficiente para quebrantar el principio de presunción de inocencia de Rafael Antonio Medrano, Jairo José Flores Reyes y Carlos Armando Ramírez  Alvarado.;fallo;m;0;NOUN;obl;1;1
En la vista pública declararon en calidad de víctimas y testigos los dos agentes investigadores que sufrieron el atentado, y a quienes, desde el día del hecho, se les otorgó régimen de protección.;les;pron;0;PRON;obj;1;1
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";tres;m;0;NUM;nummod;1;0
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";contra;f;0;NOUN;obl;1;1
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";bala;f;0;NOUN;obj;1;1
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";clave;f;0;PROPN;conj;1;1
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";ramón;m;0;PROPN;flat;1;1
"Ambos declararon en el juicio y en su testimonio manifestaron que los tres imputados fueron los que dispararon en su contra e hirieron de bala a Carranza y “Clave Ramón”; el primero murió a raíz de los impactos de bala recibidos.";bala;f;0;NOUN;obj;1;1
Al analizar la supuesta participación que tuvo cada uno de los procesados, la jueza dijo que en el caso de Carlos Armando Ramírez  Alvarado, quien era controlador de la ruta 11 de autobuses, la Policía lo detuvo una hora después del atentado, pero por el delito de resistencia y que “Clave Luis” en ese momento no lo reconoció como uno de sus atacantes.;ruta;f;0;NOUN;nmod;1;1
Al analizar la supuesta participación que tuvo cada uno de los procesados, la jueza dijo que en el caso de Carlos Armando Ramírez  Alvarado, quien era controlador de la ruta 11 de autobuses, la Policía lo detuvo una hora después del atentado, pero por el delito de resistencia y que “Clave Luis” en ese momento no lo reconoció como uno de sus atacantes.;clave;f;0;PROPN;nsubj;1;1
La jueza cuestionó, por ejemplo, que lo hayan detenido en la zona de San Marcos, mientras andaba con un grupo de pandilleros y agregó que si hubiese sido uno de los que una hora antes se había enfrentado a la Policía, no habría andado en el lugar.;zona;f;0;NOUN;obl;1;1
Y aunque “Clave Luis” dijo que al momento de enfrentarse a balazos con ellos, pudo reconocerlo, la jueza manifestó que era una apreciación errónea de “Clave Luis” y les restó credibilidad.;clave;f;0;PROPN;nsubj;1;1
Y aunque “Clave Luis” dijo que al momento de enfrentarse a balazos con ellos, pudo reconocerlo, la jueza manifestó que era una apreciación errónea de “Clave Luis” y les restó credibilidad.;clave;f;0;PROPN;nsubj;1;1
Y aunque “Clave Luis” dijo que al momento de enfrentarse a balazos con ellos, pudo reconocerlo, la jueza manifestó que era una apreciación errónea de “Clave Luis” y les restó credibilidad.;les;pron;0;PRON;obj;1;1
A la jueza le presentó la marcación del reloj biométrico de ese día, así como una constancia donde la empresa certifica la producción hora por hora que durante toda esa semana hizo y que se transformó en 11 mil etiquetas.;reloj;m;0;NOUN;nmod;1;1
El hecho ocurrió el 13 de octubre del año 2016 a eso de las 9:30 de la mañana, en la calle al Guaje, a inmediaciones del punto de buses de la ruta 11, del municipio de San Marcos.;año;m;0;NOUN;compound;1;1
